fetched_at,rank,username,total_points
2026-04-22T00:14:35Z,36,TealPlatypus767,18337125
2026-04-22T00:14:35Z,37,Josep_xD2,18167526
2026-04-22T00:14:35Z,38,ArcticGalaxy159,17537317
2026-04-22T00:14:35Z,39,FORTINITEEEORLABUBAG,17394380
2026-04-22T00:14:35Z,40,xDonkyKxng,16881901
2026-04-22T00:14:35Z,41,EyeRockett,11686544
2026-04-22T00:14:35Z,42,Pay2Lose0,10557065
2026-04-22T00:14:35Z,43,Pay2Lose02,10071720
2026-04-22T00:14:35Z,44,Elsa1000_11,9767316
2026-04-22T00:14:35Z,45,EndOfAnEra007,9326222
2026-04-22T00:14:35Z,46,Malmortius,8766765
2026-04-22T00:14:35Z,47,gbotgamer11,7886265
2026-04-22T00:14:35Z,48,Bader2007hero,7625827
2026-04-22T00:14:35Z,49,mybanana367,6814088
2026-04-22T00:14:35Z,50,viancia51911,5428684
2026-04-22T00:14:35Z,51,Panthers_1995,5177150
2026-04-22T00:14:35Z,52,mybanana366,5072058
2026-04-22T00:14:35Z,53,WhereIsPerry10,4369750
2026-04-22T00:14:35Z,54,Drator477,2784320
2026-04-22T00:14:35Z,55,EpicRider6729,2145550
2026-04-22T00:14:35Z,56,mybananafarm2,1967463
2026-04-22T00:14:35Z,57,mybananafarm1,1909465
2026-04-22T00:14:35Z,58,Warmogs,1744525
2026-04-22T00:14:35Z,59,sebastjan35,1139485
2026-04-22T00:14:35Z,60,corrosion_alt2,843175
2026-04-22T00:14:35Z,61,joshuacd2006,86806
2026-04-22T00:14:35Z,62,olikim,54543
2026-04-22T00:14:35Z,63,SupaAnTz,1174
2026-04-22T00:14:35Z,64,ThisMiyo,0
2026-04-22T00:14:35Z,65,Darwinaknox,0
2026-04-22T00:14:35Z,66,Cinnamowopal,0
2026-04-22T00:14:35Z,67,Darwinaknox2,0
2026-04-22T00:14:35Z,68,Ewan_314,0
2026-04-22T00:14:35Z,69,LawnMp3,0
2026-04-22T00:14:35Z,70,McPay2WinFace,0
2026-04-22T00:14:35Z,71,MemeePlays,0
2026-04-22T00:14:35Z,72,Ronin_1150,0
2026-04-22T00:14:35Z,73,SloLol4,0
2026-04-22T00:14:35Z,74,TheMostMiyo,0
2026-04-22T00:09:35Z,1,Bol1is,46875407
2026-04-22T00:09:35Z,2,Yume_Sakurax3,40838076
2026-04-22T00:09:35Z,3,johnr622,37242694
2026-04-22T00:09:35Z,4,Sprintbooter,35781093
2026-04-22T00:09:35Z,5,testbeeswS,33510446
2026-04-22T00:09:35Z,6,Mr_Suter,32183156
2026-04-22T00:09:35Z,7,jupiter0477,31607283
2026-04-22T00:09:35Z,8,dragonballx1412,29230853
2026-04-22T00:09:35Z,9,WhereIsPerry0,27818834
2026-04-22T00:09:35Z,10,TealPlatypus747,27770052
2026-04-22T00:09:35Z,11,ArcticGalaxy14,27664955
2026-04-22T00:09:35Z,12,PossiblyLlama,26883781
2026-04-22T00:09:35Z,13,DiscoGuy86,26461876
2026-04-22T00:09:35Z,14,Doobydoobydoo_bah,25937298
2026-04-22T00:09:35Z,15,Ilikecheesepuffs26,25674382
2026-04-22T00:09:35Z,16,Odierulz01,25068035
2026-04-22T00:09:35Z,17,WhereIsPerry20,24492324
2026-04-22T00:09:35Z,18,PartyCorgi_70,24403869
2026-04-22T00:09:35Z,19,Panthers_1996,24153323
2026-04-22T00:09:35Z,20,TealPlatypus777,24115359
2026-04-22T00:09:35Z,21,Agentp_3928,23854739
2026-04-22T00:09:35Z,22,AgentP_10928,23825579
2026-04-22T00:09:35Z,23,AgentP_1928,23663502
2026-04-22T00:09:35Z,24,ArcticGalaxy199,23565957
2026-04-22T00:09:35Z,25,ArcticGalaxy179,23435573
2026-04-22T00:09:35Z,26,ArcticGalaxy219,23416195
2026-04-22T00:09:35Z,27,ArcticGalaxy189,23378467
2026-04-22T00:09:35Z,28,ArcticGalaxy149,23018982
2026-04-22T00:09:35Z,29,MrChicken66666,22594261
2026-04-22T00:09:35Z,30,AgentP_2928,21915024
2026-04-22T00:09:35Z,31,ArcticGalaxy209,19839467
2026-04-22T00:09:35Z,32,AgentP_4928,19036128
2026-04-22T00:09:35Z,33,AgentP_8928,18970006
2026-04-22T00:09:35Z,34,TealPlatypus787,18943417
2026-04-22T00:09:35Z,35,TealPlatypus757,18418161
2026-04-22T00:09:35Z,36,TealPlatypus767,18303050
2026-04-22T00:09:35Z,37,Josep_xD2,18138426
2026-04-22T00:09:35Z,38,ArcticGalaxy159,17509067
2026-04-22T00:09:35Z,39,FORTINITEEEORLABUBAG,17329230
2026-04-22T00:09:35Z,40,xDonkyKxng,16832901
2026-04-22T00:09:35Z,41,EyeRockett,11616319
2026-04-22T00:09:35Z,42,Pay2Lose0,10522040
2026-04-22T00:09:35Z,43,Pay2Lose02,10036770
2026-04-22T00:09:35Z,44,Elsa1000_11,9704316
2026-04-22T00:09:35Z,45,EndOfAnEra007,9288622
2026-04-22T00:09:35Z,46,Malmortius,8739340
2026-04-22T00:09:35Z,47,gbotgamer11,7834865
2026-04-22T00:09:35Z,48,Bader2007hero,7588452
2026-04-22T00:09:35Z,49,mybanana367,6814088
2026-04-22T00:09:35Z,50,viancia51911,5428684
2026-04-22T00:09:35Z,51,Panthers_1995,5134375
2026-04-22T00:09:35Z,52,mybanana366,5072058
2026-04-22T00:09:35Z,53,WhereIsPerry10,4322975
2026-04-22T00:09:35Z,54,Drator477,2751570
2026-04-22T00:09:35Z,55,EpicRider6729,2145550
2026-04-22T00:09:35Z,56,mybananafarm2,1938388
2026-04-22T00:09:35Z,57,mybananafarm1,1877540
2026-04-22T00:09:35Z,58,Warmogs,1744525
2026-04-22T00:09:35Z,59,sebastjan35,1139485
2026-04-22T00:09:35Z,60,corrosion_alt2,843175
2026-04-22T00:09:35Z,61,joshuacd2006,86806
2026-04-22T00:09:35Z,62,olikim,54543
2026-04-22T00:09:35Z,63,SupaAnTz,1174
2026-04-22T00:09:35Z,64,ThisMiyo,0
2026-04-22T00:09:35Z,65,Darwinaknox,0
2026-04-22T00:09:35Z,66,Cinnamowopal,0
2026-04-22T00:09:35Z,67,Darwinaknox2,0
2026-04-22T00:09:35Z,68,Ewan_314,0
2026-04-22T00:09:35Z,69,LawnMp3,0
2026-04-22T00:09:35Z,70,McPay2WinFace,0
2026-04-22T00:09:35Z,71,MemeePlays,0
2026-04-22T00:09:35Z,72,Ronin_1150,0
2026-04-22T00:09:35Z,73,SloLol4,0
2026-04-22T00:09:35Z,74,TheMostMiyo,0
2026-04-22T00:04:37Z,1,Bol1is,46820557
2026-04-22T00:04:37Z,2,Yume_Sakurax3,40786701
2026-04-22T00:04:37Z,3,johnr622,37196369
2026-04-22T00:04:37Z,4,Sprintbooter,35745768
2026-04-22T00:04:37Z,5,testbeeswS,33510446
2026-04-22T00:04:37Z,6,Mr_Suter,32160056
2026-04-22T00:04:37Z,7,jupiter0477,31561683
2026-04-22T00:04:37Z,8,dragonballx1412,29204378
2026-04-22T00:04:37Z,9,WhereIsPerry0,27784534
2026-04-22T00:04:37Z,10,TealPlatypus747,27723327
2026-04-22T00:04:37Z,11,ArcticGalaxy14,27629655
2026-04-22T00:04:37Z,12,PossiblyLlama,26805731
2026-04-22T00:04:37Z,13,DiscoGuy86,26420801
2026-04-22T00:04:37Z,14,Doobydoobydoo_bah,25901398
2026-04-22T00:04:37Z,15,Ilikecheesepuffs26,25630157
2026-04-22T00:04:37Z,16,Odierulz01,25033785
2026-04-22T00:04:37Z,17,WhereIsPerry20,24462899
2026-04-22T00:04:37Z,18,PartyCorgi_70,24374519
2026-04-22T00:04:37Z,19,Panthers_1996,24116273
2026-04-22T00:04:37Z,20,TealPlatypus777,24075409
2026-04-22T00:04:37Z,21,Agentp_3928,23822389
2026-04-22T00:04:37Z,22,AgentP_10928,23781004
2026-04-22T00:04:37Z,23,AgentP_1928,23620052
2026-04-22T00:04:37Z,24,ArcticGalaxy199,23535257
2026-04-22T00:04:37Z,25,ArcticGalaxy179,23402323
2026-04-22T00:04:37Z,26,ArcticGalaxy219,23384195
2026-04-22T00:04:37Z,27,ArcticGalaxy189,23334667
2026-04-22T00:04:37Z,28,ArcticGalaxy149,22981882
2026-04-22T00:04:37Z,29,MrChicken66666,22532161
2026-04-22T00:04:37Z,30,AgentP_2928,21880299
2026-04-22T00:04:37Z,31,ArcticGalaxy209,19793017
2026-04-22T00:04:37Z,32,AgentP_4928,19004253
2026-04-22T00:04:37Z,33,AgentP_8928,18934056
2026-04-22T00:04:37Z,34,TealPlatypus787,18921692
2026-04-22T00:04:37Z,35,TealPlatypus757,18396286
2026-04-22T00:04:37Z,36,TealPlatypus767,18274900
2026-04-22T00:04:37Z,37,Josep_xD2,18114976
2026-04-22T00:04:37Z,38,ArcticGalaxy159,17481042
2026-04-22T00:04:37Z,39,FORTINITEEEORLABUBAG,17285905
2026-04-22T00:04:37Z,40,xDonkyKxng,16796326
2026-04-22T00:04:37Z,41,EyeRockett,11553244
2026-04-22T00:04:37Z,42,Pay2Lose0,10480365
2026-04-22T00:04:37Z,43,Pay2Lose02,10006270
2026-04-22T00:04:37Z,44,Elsa1000_11,9667141
2026-04-22T00:04:37Z,45,EndOfAnEra007,9244847
2026-04-22T00:04:37Z,46,Malmortius,8719890
2026-04-22T00:04:37Z,47,gbotgamer11,7786990
2026-04-22T00:04:37Z,48,Bader2007hero,7549577
2026-04-22T00:04:37Z,49,mybanana367,6814088
2026-04-22T00:04:37Z,50,viancia51911,5428684
2026-04-22T00:04:37Z,51,Panthers_1995,5086725
2026-04-22T00:04:37Z,52,mybanana366,5072058
2026-04-22T00:04:37Z,53,WhereIsPerry10,4287325
2026-04-22T00:04:37Z,54,Drator477,2719995
2026-04-22T00:04:37Z,55,EpicRider6729,2145550
2026-04-22T00:04:37Z,56,mybananafarm2,1911538
2026-04-22T00:04:37Z,57,mybananafarm1,1852065
2026-04-22T00:04:37Z,58,Warmogs,1744525
2026-04-22T00:04:37Z,59,sebastjan35,1139485
2026-04-22T00:04:37Z,60,corrosion_alt2,843175
2026-04-22T00:04:37Z,61,joshuacd2006,86806
2026-04-22T00:04:37Z,62,olikim,54543
2026-04-22T00:04:37Z,63,SupaAnTz,1174
2026-04-22T00:04:37Z,64,ThisMiyo,0
2026-04-22T00:04:37Z,65,Darwinaknox,0
2026-04-22T00:04:37Z,66,Cinnamowopal,0
2026-04-22T00:04:37Z,67,Darwinaknox2,0
2026-04-22T00:04:37Z,68,Ewan_314,0
2026-04-22T00:04:37Z,69,LawnMp3,0
2026-04-22T00:04:37Z,70,McPay2WinFace,0
2026-04-22T00:04:37Z,71,MemeePlays,0
2026-04-22T00:04:37Z,72,Ronin_1150,0
2026-04-22T00:04:37Z,73,SloLol4,0
2026-04-22T00:04:37Z,74,TheMostMiyo,0
2026-04-21T23:59:36Z,1,Bol1is,46743282
2026-04-21T23:59:36Z,2,Yume_Sakurax3,40734751
2026-04-21T23:59:36Z,3,johnr622,37139219
2026-04-21T23:59:36Z,4,Sprintbooter,35709893
2026-04-21T23:59:36Z,5,testbeeswS,33502196
2026-04-21T23:59:36Z,6,Mr_Suter,32138456
2026-04-21T23:59:36Z,7,jupiter0477,31515233
2026-04-21T23:59:36Z,8,dragonballx1412,29174678
2026-04-21T23:59:36Z,9,WhereIsPerry0,27740759
2026-04-21T23:59:36Z,10,TealPlatypus747,27685227
2026-04-21T23:59:36Z,11,ArcticGalaxy14,27571805
2026-04-21T23:59:36Z,12,PossiblyLlama,26721531
2026-04-21T23:59:36Z,13,DiscoGuy86,26376051
2026-04-21T23:59:36Z,14,Doobydoobydoo_bah,25858648
2026-04-21T23:59:36Z,15,Ilikecheesepuffs26,25591557
2026-04-21T23:59:36Z,16,Odierulz01,24998060
2026-04-21T23:59:36Z,17,WhereIsPerry20,24421699
2026-04-21T23:59:36Z,18,PartyCorgi_70,24314269
2026-04-21T23:59:36Z,19,Panthers_1996,24079773
2026-04-21T23:59:36Z,20,TealPlatypus777,24035159
2026-04-21T23:59:36Z,21,Agentp_3928,23786189
2026-04-21T23:59:36Z,22,AgentP_10928,23745054
2026-04-21T23:59:36Z,23,AgentP_1928,23589777
2026-04-21T23:59:36Z,24,ArcticGalaxy199,23500457
2026-04-21T23:59:36Z,25,ArcticGalaxy179,23363723
2026-04-21T23:59:36Z,26,ArcticGalaxy219,23338845
2026-04-21T23:59:36Z,27,ArcticGalaxy189,23295342
2026-04-21T23:59:36Z,28,ArcticGalaxy149,22941007
2026-04-21T23:59:36Z,29,MrChicken66666,22470111
2026-04-21T23:59:36Z,30,AgentP_2928,21840024
2026-04-21T23:59:36Z,31,ArcticGalaxy209,19758992
2026-04-21T23:59:36Z,32,AgentP_4928,18973803
2026-04-21T23:59:36Z,33,AgentP_8928,18895006
2026-04-21T23:59:36Z,34,TealPlatypus787,18886167
2026-04-21T23:59:36Z,35,TealPlatypus757,18357786
2026-04-21T23:59:36Z,36,TealPlatypus767,18243600
2026-04-21T23:59:36Z,37,Josep_xD2,18087051
2026-04-21T23:59:36Z,38,ArcticGalaxy159,17455442
2026-04-21T23:59:36Z,39,FORTINITEEEORLABUBAG,17222005
2026-04-21T23:59:36Z,40,xDonkyKxng,16765501
2026-04-21T23:59:36Z,41,EyeRockett,11475619
2026-04-21T23:59:36Z,42,Pay2Lose0,10448940
2026-04-21T23:59:36Z,43,Pay2Lose02,9974920
2026-04-21T23:59:36Z,44,Elsa1000_11,9602591
2026-04-21T23:59:36Z,45,EndOfAnEra007,9216572
2026-04-21T23:59:36Z,46,Malmortius,8696415
2026-04-21T23:59:36Z,47,gbotgamer11,7738915
2026-04-21T23:59:36Z,48,Bader2007hero,7516227
2026-04-21T23:59:36Z,49,mybanana367,6804663
2026-04-21T23:59:36Z,50,viancia51911,5428684
2026-04-21T23:59:36Z,51,mybanana366,5057608
2026-04-21T23:59:36Z,52,Panthers_1995,5046775
2026-04-21T23:59:36Z,53,WhereIsPerry10,4254250
2026-04-21T23:59:36Z,54,Drator477,2678170
2026-04-21T23:59:36Z,55,EpicRider6729,2145550
2026-04-21T23:59:36Z,56,mybananafarm2,1887538
2026-04-21T23:59:36Z,57,mybananafarm1,1833690
2026-04-21T23:59:36Z,58,Warmogs,1744525
2026-04-21T23:59:36Z,59,sebastjan35,1139485
2026-04-21T23:59:36Z,60,corrosion_alt2,843175
2026-04-21T23:59:36Z,61,joshuacd2006,86806
2026-04-21T23:59:36Z,62,olikim,54543
2026-04-21T23:59:36Z,63,SupaAnTz,1174
2026-04-21T23:59:36Z,64,ThisMiyo,0
2026-04-21T23:59:36Z,65,Darwinaknox,0
2026-04-21T23:59:36Z,66,Cinnamowopal,0
2026-04-21T23:59:36Z,67,Darwinaknox2,0
2026-04-21T23:59:36Z,68,Ewan_314,0
2026-04-21T23:59:36Z,69,LawnMp3,0
2026-04-21T23:59:36Z,70,McPay2WinFace,0
2026-04-21T23:59:36Z,71,MemeePlays,0
2026-04-21T23:59:36Z,72,Ronin_1150,0
2026-04-21T23:59:36Z,73,SloLol4,0
2026-04-21T23:59:36Z,74,TheMostMiyo,0
2026-04-21T23:54:35Z,1,Bol1is,46674182
2026-04-21T23:54:35Z,2,Yume_Sakurax3,40681051
2026-04-21T23:54:35Z,3,johnr622,37082294
2026-04-21T23:54:35Z,4,Sprintbooter,35672793
2026-04-21T23:54:35Z,5,testbeeswS,33479146
2026-04-21T23:54:35Z,6,Mr_Suter,32114106
2026-04-21T23:54:35Z,7,jupiter0477,31477308
2026-04-21T23:54:35Z,8,dragonballx1412,29148378
2026-04-21T23:54:35Z,9,WhereIsPerry0,27695984
2026-04-21T23:54:35Z,10,TealPlatypus747,27646752
2026-04-21T23:54:35Z,11,ArcticGalaxy14,27532455
2026-04-21T23:54:35Z,12,PossiblyLlama,26642156
2026-04-21T23:54:35Z,13,DiscoGuy86,26343326
2026-04-21T23:54:35Z,14,Doobydoobydoo_bah,25815048
2026-04-21T23:54:35Z,15,Ilikecheesepuffs26,25561807
2026-04-21T23:54:35Z,16,Odierulz01,24962810
2026-04-21T23:54:35Z,17,WhereIsPerry20,24391174
2026-04-21T23:54:35Z,18,PartyCorgi_70,24284969
2026-04-21T23:54:35Z,19,Panthers_1996,24048773
2026-04-21T23:54:35Z,20,TealPlatypus777,23996859
2026-04-21T23:54:35Z,21,Agentp_3928,23750739
2026-04-21T23:54:35Z,22,AgentP_10928,23713279
2026-04-21T23:54:35Z,23,AgentP_1928,23548577
2026-04-21T23:54:35Z,24,ArcticGalaxy199,23458182
2026-04-21T23:54:35Z,25,ArcticGalaxy179,23334473
2026-04-21T23:54:35Z,26,ArcticGalaxy219,23310745
2026-04-21T23:54:35Z,27,ArcticGalaxy189,23249692
2026-04-21T23:54:35Z,28,ArcticGalaxy149,22906507
2026-04-21T23:54:35Z,29,MrChicken66666,22406711
2026-04-21T23:54:35Z,30,AgentP_2928,21805599
2026-04-21T23:54:35Z,31,ArcticGalaxy209,19712667
2026-04-21T23:54:35Z,32,AgentP_4928,18945303
2026-04-21T23:54:35Z,33,TealPlatypus787,18862717
2026-04-21T23:54:35Z,34,AgentP_8928,18852481
2026-04-21T23:54:35Z,35,TealPlatypus757,18331711
2026-04-21T23:54:35Z,36,TealPlatypus767,18218600
2026-04-21T23:54:35Z,37,Josep_xD2,18059801
2026-04-21T23:54:35Z,38,ArcticGalaxy159,17429092
2026-04-21T23:54:35Z,39,FORTINITEEEORLABUBAG,17138705
2026-04-21T23:54:35Z,40,xDonkyKxng,16738926
2026-04-21T23:54:35Z,41,EyeRockett,11413169
2026-04-21T23:54:35Z,42,Pay2Lose0,10403465
2026-04-21T23:54:35Z,43,Pay2Lose02,9939045
2026-04-21T23:54:35Z,44,Elsa1000_11,9537566
2026-04-21T23:54:35Z,45,EndOfAnEra007,9187522
2026-04-21T23:54:35Z,46,Malmortius,8664215
2026-04-21T23:54:35Z,47,gbotgamer11,7677015
2026-04-21T23:54:35Z,48,Bader2007hero,7496827
2026-04-21T23:54:35Z,49,mybanana367,6769563
2026-04-21T23:54:35Z,50,viancia51911,5428684
2026-04-21T23:54:35Z,51,mybanana366,5032883
2026-04-21T23:54:35Z,52,Panthers_1995,5009150
2026-04-21T23:54:35Z,53,WhereIsPerry10,4226200
2026-04-21T23:54:35Z,54,Drator477,2650145
2026-04-21T23:54:35Z,55,EpicRider6729,2145550
2026-04-21T23:54:35Z,56,mybananafarm2,1861088
2026-04-21T23:54:35Z,57,mybananafarm1,1803915
2026-04-21T23:54:35Z,58,Warmogs,1744525
2026-04-21T23:54:35Z,59,sebastjan35,1139485
2026-04-21T23:54:35Z,60,corrosion_alt2,843175
2026-04-21T23:54:35Z,61,joshuacd2006,86806
2026-04-21T23:54:35Z,62,olikim,54543
2026-04-21T23:54:35Z,63,SupaAnTz,1174
2026-04-21T23:54:35Z,64,ThisMiyo,0
2026-04-21T23:54:35Z,65,Darwinaknox,0
2026-04-21T23:54:35Z,66,Cinnamowopal,0
2026-04-21T23:54:35Z,67,Darwinaknox2,0
2026-04-21T23:54:35Z,68,Ewan_314,0
2026-04-21T23:54:35Z,69,LawnMp3,0
2026-04-21T23:54:35Z,70,McPay2WinFace,0
2026-04-21T23:54:35Z,71,MemeePlays,0
2026-04-21T23:54:35Z,72,Ronin_1150,0
2026-04-21T23:54:35Z,73,SloLol4,0
2026-04-21T23:54:35Z,74,TheMostMiyo,0
2026-04-21T23:49:35Z,1,Bol1is,46563882
2026-04-21T23:49:35Z,2,Yume_Sakurax3,40660601
2026-04-21T23:49:35Z,3,johnr622,37019844
2026-04-21T23:49:35Z,4,Sprintbooter,35628618
2026-04-21T23:49:35Z,5,testbeeswS,33450771
2026-04-21T23:49:35Z,6,Mr_Suter,32084431
2026-04-21T23:49:35Z,7,jupiter0477,31424808
2026-04-21T23:49:35Z,8,dragonballx1412,29110303
2026-04-21T23:49:35Z,9,WhereIsPerry0,27643609
2026-04-21T23:49:35Z,10,TealPlatypus747,27600752
2026-04-21T23:49:35Z,11,ArcticGalaxy14,27476355
2026-04-21T23:49:35Z,12,PossiblyLlama,26549206
2026-04-21T23:49:35Z,13,DiscoGuy86,26298251
2026-04-21T23:49:35Z,14,Doobydoobydoo_bah,25771398
2026-04-21T23:49:35Z,15,Ilikecheesepuffs26,25511082
2026-04-21T23:49:35Z,16,Odierulz01,24918085
2026-04-21T23:49:35Z,17,WhereIsPerry20,24337949
2026-04-21T23:49:35Z,18,PartyCorgi_70,24243069
2026-04-21T23:49:35Z,19,Panthers_1996,24011423
2026-04-21T23:49:35Z,20,TealPlatypus777,23961709
2026-04-21T23:49:35Z,21,Agentp_3928,23713014
2026-04-21T23:49:35Z,22,AgentP_10928,23672579
2026-04-21T23:49:35Z,23,AgentP_1928,23503077
2026-04-21T23:49:35Z,24,ArcticGalaxy199,23407807
2026-04-21T23:49:35Z,25,ArcticGalaxy179,23292223
2026-04-21T23:49:35Z,26,ArcticGalaxy219,23262845
2026-04-21T23:49:35Z,27,ArcticGalaxy189,23210042
2026-04-21T23:49:35Z,28,ArcticGalaxy149,22849882
2026-04-21T23:49:35Z,29,MrChicken66666,22341961
2026-04-21T23:49:35Z,30,AgentP_2928,21762624
2026-04-21T23:49:35Z,31,ArcticGalaxy209,19678142
2026-04-21T23:49:35Z,32,AgentP_4928,18913503
2026-04-21T23:49:35Z,33,TealPlatypus787,18832167
2026-04-21T23:49:35Z,34,AgentP_8928,18809256
2026-04-21T23:49:35Z,35,TealPlatypus757,18281911
2026-04-21T23:49:35Z,36,TealPlatypus767,18179300
2026-04-21T23:49:35Z,37,Josep_xD2,18022251
2026-04-21T23:49:35Z,38,ArcticGalaxy159,17397992
2026-04-21T23:49:35Z,39,FORTINITEEEORLABUBAG,17074730
2026-04-21T23:49:35Z,40,xDonkyKxng,16686226
2026-04-21T23:49:35Z,41,EyeRockett,11342969
2026-04-21T23:49:35Z,42,Pay2Lose0,10355365
2026-04-21T23:49:35Z,43,Pay2Lose02,9897095
2026-04-21T23:49:35Z,44,Elsa1000_11,9495591
2026-04-21T23:49:35Z,45,EndOfAnEra007,9161347
2026-04-21T23:49:35Z,46,Malmortius,8636415
2026-04-21T23:49:35Z,47,gbotgamer11,7618015
2026-04-21T23:49:35Z,48,Bader2007hero,7476352
2026-04-21T23:49:35Z,49,mybanana367,6742938
2026-04-21T23:49:35Z,50,viancia51911,5428684
2026-04-21T23:49:35Z,51,mybanana366,4999908
2026-04-21T23:49:35Z,52,Panthers_1995,4966850
2026-04-21T23:49:35Z,53,WhereIsPerry10,4176450
2026-04-21T23:49:35Z,54,Drator477,2604845
2026-04-21T23:49:35Z,55,EpicRider6729,2145550
2026-04-21T23:49:35Z,56,mybananafarm2,1822563
2026-04-21T23:49:35Z,57,mybananafarm1,1775440
2026-04-21T23:49:35Z,58,Warmogs,1744525
2026-04-21T23:49:35Z,59,sebastjan35,1139485
2026-04-21T23:49:35Z,60,corrosion_alt2,843175
2026-04-21T23:49:35Z,61,joshuacd2006,86806
2026-04-21T23:49:35Z,62,olikim,54543
2026-04-21T23:49:35Z,63,SupaAnTz,1174
2026-04-21T23:49:35Z,64,ThisMiyo,0
2026-04-21T23:49:35Z,65,Darwinaknox,0
2026-04-21T23:49:35Z,66,Cinnamowopal,0
2026-04-21T23:49:35Z,67,Darwinaknox2,0
2026-04-21T23:49:35Z,68,Ewan_314,0
2026-04-21T23:49:35Z,69,LawnMp3,0
2026-04-21T23:49:35Z,70,McPay2WinFace,0
2026-04-21T23:49:35Z,71,MemeePlays,0
2026-04-21T23:49:35Z,72,Ronin_1150,0
2026-04-21T23:49:35Z,73,SloLol4,0
2026-04-21T23:49:35Z,74,TheMostMiyo,0
2026-04-21T23:44:35Z,1,Bol1is,46506957
2026-04-21T23:44:35Z,2,Yume_Sakurax3,40660601
2026-04-21T23:44:35Z,3,johnr622,36964619
2026-04-21T23:44:35Z,4,Sprintbooter,35598293
2026-04-21T23:44:35Z,5,testbeeswS,33427921
2026-04-21T23:44:35Z,6,Mr_Suter,32063356
2026-04-21T23:44:35Z,7,jupiter0477,31386008
2026-04-21T23:44:35Z,8,dragonballx1412,29082128
2026-04-21T23:44:35Z,9,WhereIsPerry0,27602134
2026-04-21T23:44:35Z,10,TealPlatypus747,27554952
2026-04-21T23:44:35Z,11,ArcticGalaxy14,27432905
2026-04-21T23:44:35Z,12,PossiblyLlama,26469331
2026-04-21T23:44:35Z,13,DiscoGuy86,26268301
2026-04-21T23:44:35Z,14,Doobydoobydoo_bah,25727848
2026-04-21T23:44:35Z,15,Ilikecheesepuffs26,25478032
2026-04-21T23:44:35Z,16,Odierulz01,24888635
2026-04-21T23:44:35Z,17,WhereIsPerry20,24308249
2026-04-21T23:44:35Z,18,PartyCorgi_70,24203394
2026-04-21T23:44:35Z,19,Panthers_1996,23980698
2026-04-21T23:44:35Z,20,TealPlatypus777,23921309
2026-04-21T23:44:35Z,21,Agentp_3928,23680764
2026-04-21T23:44:35Z,22,AgentP_10928,23639854
2026-04-21T23:44:35Z,23,AgentP_1928,23470902
2026-04-21T23:44:35Z,24,ArcticGalaxy199,23380682
2026-04-21T23:44:35Z,25,ArcticGalaxy179,23258648
2026-04-21T23:44:35Z,26,ArcticGalaxy219,23225545
2026-04-21T23:44:35Z,27,ArcticGalaxy189,23168717
2026-04-21T23:44:35Z,28,ArcticGalaxy149,22815282
2026-04-21T23:44:35Z,29,MrChicken66666,22282836
2026-04-21T23:44:35Z,30,AgentP_2928,21731499
2026-04-21T23:44:35Z,31,ArcticGalaxy209,19647042
2026-04-21T23:44:35Z,32,AgentP_4928,18890303
2026-04-21T23:44:35Z,33,TealPlatypus787,18809267
2026-04-21T23:44:35Z,34,AgentP_8928,18776381
2026-04-21T23:44:35Z,35,TealPlatypus757,18252786
2026-04-21T23:44:35Z,36,TealPlatypus767,18151500
2026-04-21T23:44:35Z,37,Josep_xD2,17998676
2026-04-21T23:44:35Z,38,ArcticGalaxy159,17373117
2026-04-21T23:44:35Z,39,FORTINITEEEORLABUBAG,17028130
2026-04-21T23:44:35Z,40,xDonkyKxng,16662526
2026-04-21T23:44:35Z,41,EyeRockett,11292894
2026-04-21T23:44:35Z,42,Pay2Lose0,10312440
2026-04-21T23:44:35Z,43,Pay2Lose02,9865470
2026-04-21T23:44:35Z,44,Elsa1000_11,9462516
2026-04-21T23:44:35Z,45,EndOfAnEra007,9137447
2026-04-21T23:44:35Z,46,Malmortius,8612840
2026-04-21T23:44:35Z,47,gbotgamer11,7569065
2026-04-21T23:44:35Z,48,Bader2007hero,7447777
2026-04-21T23:44:35Z,49,mybanana367,6719263
2026-04-21T23:44:35Z,50,viancia51911,5428684
2026-04-21T23:44:35Z,51,mybanana366,4969808
2026-04-21T23:44:35Z,52,Panthers_1995,4929300
2026-04-21T23:44:35Z,53,WhereIsPerry10,4143050
2026-04-21T23:44:35Z,54,Drator477,2575995
2026-04-21T23:44:35Z,55,EpicRider6729,2145550
2026-04-21T23:44:35Z,56,mybananafarm2,1796763
2026-04-21T23:44:35Z,57,mybananafarm1,1748740
2026-04-21T23:44:35Z,58,Warmogs,1744525
2026-04-21T23:44:35Z,59,sebastjan35,1139485
2026-04-21T23:44:35Z,60,corrosion_alt2,843175
2026-04-21T23:44:35Z,61,joshuacd2006,86806
2026-04-21T23:44:35Z,62,olikim,54543
2026-04-21T23:44:35Z,63,SupaAnTz,1174
2026-04-21T23:44:35Z,64,ThisMiyo,0
2026-04-21T23:44:35Z,65,Darwinaknox,0
2026-04-21T23:44:35Z,66,Cinnamowopal,0
2026-04-21T23:44:35Z,67,Darwinaknox2,0
2026-04-21T23:44:35Z,68,Ewan_314,0
2026-04-21T23:44:35Z,69,LawnMp3,0
2026-04-21T23:44:35Z,70,McPay2WinFace,0
2026-04-21T23:44:35Z,71,MemeePlays,0
